customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST336657,25,Male,Single,Professional,58874.39,Private,3.0,Startup,Rented,16613.12,2,0,0.0,0.0,5212.65,4917.26,3796.26,Yes,16109.46,360,180165.16,32331.28,Personal Loan EMI,295945.17,19,Not_Eligible,6405.86
CUST309494,45,Male,Single,Post Graduate,68811.47,Private,20.5,SME,Family,0.0,5,2,11583.81,0.0,8221.86,17807.09,3599.38,No,0.0,609,2000000.0,386660.27,Personal Loan EMI,530120.48,41,Eligible,18139.4
CUST179760,28,Female,Single,Professional,80292.02,Self-employed,6.0,Not Applicable,Rented,21856.7,3,1,5220.13,0.0,7312.39,8171.17,5831.91,Yes,13597.0,606,257298.78,118595.22,E-commerce Shopping EMI,99192.25,9,High_Risk,10496.61
CUST400526,30,Male,Married,Graduate,39009.49,Private,8.0,Startup,Family,0.0,2,0,0.0,0.0,1304.03,6987.09,1149.52,No,0.0,631,104961.56,15090.26,Personal Loan EMI,507020.25,38,Eligible,19557.86
CUST265921,27,Female,Single,Graduate,39553.16,Private,3.3,Large Corporate,Rented,5986.42,4,2,7409.3,0.0,4285.75,10855.3,3091.66,Yes,8092.68,515,174824.57,56594.23,E-commerce Shopping EMI,35092.73,8,Not_Eligible,500.0
CUST446075,45,Male,Single,High School,46246.38,Private,6.7,Startup,Family,0.0,4,1,5396.17,0.0,4494.3,13067.37,4597.56,Yes,13365.71,550,130078.95,74731.95,E-commerce Shopping EMI,43119.93,5,Not_Eligible,3082.22
CUST190984,36,Female,Single,High School,40650.05,Private,2.9,MNC,Family,0.0,4,1,2280.27,0.0,2869.18,11015.01,2764.48,Yes,4810.47,475,80633.21,42256.38,E-commerce Shopping EMI,32397.27,12,Not_Eligible,9718.53
CUST102952,42,Male,Single,Post Graduate,34673.76,Private,8.2,MNC,Rented,9872.23,2,0,0.0,0.0,1655.92,7162.98,3216.3,No,0.0,658,141245.94,17313.57,Vehicle EMI,298201.01,38,High_Risk,8319.52
CUST231076,44,Female,Single,Graduate,42822.42,Self-employed,1.6,Not Applicable,Own,0.0,3,1,2623.95,0.0,3865.34,8506.96,1112.45,No,0.0,505,67055.05,16742.62,Home Appliances EMI,58211.39,12,High_Risk,15073.22
CUST333416,44,Female,Married,High School,31780.8,Private,16.4,MNC,Family,0.0,3,1,5477.4,0.0,3718.59,8733.76,1093.15,Yes,1860.52,665,745078.14,148857.5,Personal Loan EMI,387076.99,38,Not_Eligible,7398.96
CUST121462,51,Male,Single,Post Graduate,101278.98,Government,7.7,Government,Own,0.0,9,6,0.0,23691.89,4690.02,29333.27,4675.57,Yes,25813.37,637,687949.48,352915.79,E-commerce Shopping EMI,82914.65,10,High_Risk,7977.63
CUST205993,39,Female,Single,Post Graduate,72682.03,Private,7.7,SME,Rented,23027.89,4,1,4277.33,0.0,2723.0,14690.7,2124.51,Yes,11523.51,514,422612.6,135475.76,E-commerce Shopping EMI,84882.03,14,High_Risk,8107.29
CUST411539,47,Female,Single,Post Graduate,72754.03,Private,14.2,Startup,Own,0.0,6,4,17826.9,5313.41,4726.8,22103.41,6620.12,Yes,6188.5,650,1224085.65,365892.02,Vehicle EMI,490754.33,29,Not_Eligible,6295.01
CUST135180,31,Male,Single,Professional,153949.94,Government,2.7,Government,Own,0.0,4,1,4595.53,0.0,13032.75,11710.33,13905.43,Yes,20819.58,623,737879.61,245435.26,E-commerce Shopping EMI,136808.11,10,Eligible,50000.0
CUST303232,45,Male,Married,Graduate,110247.29,Private,14.7,Government,Own,0.0,3,2,9039.62,0.0,8627.61,10122.96,3077.48,Yes,16846.54,628,1731008.43,517781.31,Vehicle EMI,763384.81,41,Eligible,43818.83
CUST260975,43,Male,Married,High School,29028.6,Private,6.5,Large Corporate,Own,0.0,6,5,15821.1,0.0,1732.59,16441.16,2275.89,No,0.0,590,303500.33,180523.43,Vehicle EMI,335415.59,35,Not_Eligible,500.0
CUST195337,32,Female,Single,High School,53719.4,Private,5.5,Large Corporate,Rented,8634.19,5,3,10848.59,0.0,3297.65,11618.66,2233.03,Yes,11825.7,453,220489.54,117736.07,E-commerce Shopping EMI,73878.7,12,Not_Eligible,2384.59
CUST425633,32,Female,Married,Graduate,56114.37,Government,1.6,Government,Own,0.0,5,3,9472.13,0.0,2884.8,13546.12,4051.9,No,0.0,522,121976.76,51603.42,Vehicle EMI,535276.02,48,High_Risk,14252.8
CUST300153,33,Female,Single,High School,64803.6,Private,4.0,Large Corporate,Family,0.0,5,3,13914.01,0.0,5815.51,15695.57,3642.56,Yes,5201.69,489,235880.94,119707.46,Home Appliances EMI,83133.91,15,Not_Eligible,10903.99
CUST200347,47,Female,Married,Post Graduate,49586.41,Private,3.8,Government,Own,0.0,7,5,11137.04,0.0,4307.45,19735.98,3721.85,Yes,3847.78,456,287434.25,36498.93,Home Appliances EMI,83119.17,16,Not_Eligible,3944.44
CUST188862,37,Male,Single,Post Graduate,37984.6,Private,11.0,Government,Family,0.0,5,2,7402.16,0.0,2471.3,15272.78,3084.45,No,0.0,639,114839.62,15823.25,Education EMI,108799.68,22,High_Risk,5870.43
CUST321463,45,Female,Single,Graduate,47750.0,Private,5.7,Government,Own,0.0,3,1,4926.7,0.0,2576.55,8127.07,2304.01,No,0.0,657,94843.38,39062.54,Vehicle EMI,505047.5,35,Eligible,18263.26
CUST202877,39,Male,Single,High School,93273.42,Private,10.4,Large Corporate,Own,0.0,8,5,11793.24,0.0,9725.71,20119.66,3818.61,Yes,18275.3,554,915160.92,265764.12,E-commerce Shopping EMI,83143.88,14,High_Risk,15645.21
CUST411611,41,Male,Married,Graduate,26126.87,Private,10.8,Large Corporate,Own,0.0,5,4,13161.42,0.0,2106.01,17513.8,1064.27,No,0.0,511,495331.35,169008.09,E-commerce Shopping EMI,56990.33,7,Not_Eligible,500.0
CUST142470,41,Male,Single,Post Graduate,75998.92,Private,6.1,MNC,Own,0.0,2,0,0.0,0.0,2420.45,7755.62,6234.65,Yes,18053.07,556,385402.4,131661.53,Vehicle EMI,611336.83,49,High_Risk,25428.41
CUST293127,55,Male,Married,Graduate,48832.9,Government,10.0,Government,Rented,11073.8,3,1,0.0,0.0,2505.54,8572.01,4178.43,No,0.0,573,119754.71,51961.14,E-commerce Shopping EMI,59353.12,12,High_Risk,15302.71
CUST263129,25,Female,Single,Graduate,31916.09,Self-employed,3.0,Not Applicable,Family,0.0,3,0,0.0,0.0,1646.3,6229.21,1043.13,No,0.0,530,215258.31,56348.95,Personal Loan EMI,423185.64,25,Not_Eligible,13490.03
CUST201458,40,Female,Single,Post Graduate,50006.11,Self-employed,6.0,Not Applicable,Own,0.0,6,4,10539.09,0.0,4079.28,13243.42,2082.11,Yes,12345.07,457,440962.64,207185.53,Personal Loan EMI,229874.6,22,Not_Eligible,3896.89
CUST244862,34,Female,Single,Graduate,45122.05,Government,0.9,Government,Rented,9429.05,7,4,15350.79,0.0,4896.98,17095.24,1945.42,No,0.0,591,28908.72,5289.19,Education EMI,263595.1,36,Not_Eligible,500.0
CUST483731,39,Female,Single,High School,79527.5,Private,3.8,SME,Rented,19722.54,5,2,9634.38,0.0,2532.03,18208.46,5051.41,Yes,11360.24,500,290755.51,44435.75,Vehicle EMI,587115.48,42,Not_Eligible,7280.65
CUST264934,38,Male,Single,Graduate,34157.61,Government,0.8,Government,Family,0.0,5,3,8749.76,0.0,4017.69,11250.03,2446.93,No,0.0,677,113471.26,35668.02,Education EMI,103583.98,24,High_Risk,4609.89
CUST410700,26,Female,Single,High School,38506.59,Government,3.1,Government,Family,0.0,4,1,3749.48,0.0,3438.85,12047.19,1707.07,No,0.0,550,197230.28,54012.45,Personal Loan EMI,321568.07,20,Not_Eligible,12042.2
CUST424009,45,Male,Single,Graduate,37049.22,Private,2.7,Startup,Own,0.0,4,1,5697.67,0.0,3629.53,11193.1,2455.14,Yes,5423.74,490,56494.11,10193.43,Education EMI,235833.87,27,Not_Eligible,5277.28
CUST456820,48,Male,Single,Graduate,28451.27,Private,3.8,Government,Own,0.0,2,0,0.0,0.0,1981.05,5031.43,2473.56,No,0.0,601,150835.39,29483.24,Home Appliances EMI,34776.73,8,Eligible,12168.89
CUST352152,25,Male,Single,Professional,55171.29,Self-employed,3.0,Not Applicable,Own,0.0,4,1,2631.25,0.0,4764.76,11478.6,3639.93,Yes,8419.12,610,202455.44,77413.66,E-commerce Shopping EMI,49647.99,11,Eligible,13368.14
CUST167841,56,Female,Married,Post Graduate,74493.58,Self-employed,5.0,Not Applicable,Family,0.0,4,3,0.0,20841.23,7762.83,11507.02,6503.94,No,0.0,509,339329.97,49551.49,E-commerce Shopping EMI,94955.66,10,High_Risk,13079.6
CUST225827,25,Female,Married,Graduate,74661.79,Private,3.0,Government,Rented,12485.26,3,2,7916.74,0.0,8016.1,9651.15,3850.78,No,0.0,480,62363.9,34139.57,Home Appliances EMI,110430.13,13,High_Risk,17426.8
CUST213897,37,Male,Single,Post Graduate,29850.08,Self-employed,4.9,Not Applicable,Family,0.0,4,2,5899.65,0.0,2139.82,13149.46,888.96,No,0.0,532,,40031.09,Education EMI,181181.04,33,Not_Eligible,3940.5
CUST431975,39,Male,Single,Graduate,57595.67,Private,10.3,MNC,Own,0.0,3,1,4827.12,0.0,6629.98,9672.47,3879.49,Yes,7560.49,371,694625.97,269106.77,Vehicle EMI,438109.2,24,Not_Eligible,14590.54
CUST470338,40,Female,Single,Post Graduate,122593.0,Self-employed,5.4,Not Applicable,Own,0.0,4,2,7421.32,0.0,13820.12,10225.99,8831.96,No,0.0,698,957073.64,321139.0,Education EMI,262725.51,24,Eligible,50000.0
CUST364580,32,Male,Single,Professional,70613.39,Private,5.4,Large Corporate,Own,0.0,3,1,4461.3,0.0,8371.63,7602.91,6031.99,Yes,5638.78,606,474564.3,225435.51,Home Appliances EMI,74444.69,13,Eligible,24705.36
CUST167917,27,Male,Married,Post Graduate,57344.93,Private,1.6,Government,Rented,18654.02,6,5,15116.71,0.0,4042.12,21370.03,2964.31,Yes,6807.97,528,22545.75,7226.1,Personal Loan EMI,377054.18,32,Not_Eligible,500.0
CUST195898,52,Female,Married,Post Graduate,51665.82,Self-employed,5.9,Not Applicable,Family,0.0,4,3,0.0,0.0,5803.96,9226.87,4489.95,Yes,9096.38,415,180761.44,22770.83,Home Appliances EMI,76319.99,10,Not_Eligible,9278.04
CUST446576,25,Male,Single,Post Graduate,63918.64,Private,3.0,Startup,Family,0.0,7,5,11039.57,0.0,7354.59,16064.54,2735.44,No,0.0,434,392145.3,103761.83,E-commerce Shopping EMI,93067.41,10,Not_Eligible,12197.58
CUST134424,51,Male,Married,Post Graduate,105180.12,Private,7.3,MNC,Own,0.0,6,5,0.0,0.0,10171.61,16800.08,6220.35,Yes,9941.77,474,654968.53,209300.67,Vehicle EMI,924592.46,46,Not_Eligible,30933.06
CUST182223,54,Male,Single,Post Graduate,73089.87,Private,10.0,Startup,Own,0.0,4,2,0.0,15346.5,7741.88,8739.44,1858.89,No,0.0,511,640421.85,337328.85,Home Appliances EMI,123717.56,18,High_Risk,22827.02
CUST146449,42,Male,Married,Graduate,100381.09,Private,12.0,MNC,Family,0.0,5,3,9319.74,0.0,4398.75,18396.09,8216.91,No,0.0,528,1557248.29,856875.0,Home Appliances EMI,180757.88,27,High_Risk,38405.69
CUST204712,29,Female,Single,Graduate,50275.02,Private,6.2,MNC,Rented,10396.81,5,2,10513.9,0.0,4202.5,16342.78,2685.18,No,0.0,508,286465.84,160450.67,E-commerce Shopping EMI,40552.56,5,Eligible,3404.31
CUST497480,33,Female,Single,Graduate,31806.69,Private,11.0,Large Corporate,Rented,9640.23,3,1,5528.48,0.0,2605.37,6891.01,1371.1,No,0.0,431,58710.86,18754.36,Vehicle EMI,190025.87,48,Not_Eligible,2937.04
CUST142084,34,Female,Single,Graduate,81528.38,Government,0.5,Government,Family,0.0,4,2,7432.3,0.0,8334.2,10058.98,5185.02,Yes,7931.2,552,84618.78,15436.09,E-commerce Shopping EMI,77270.39,15,High_Risk,23871.45
CUST180691,43,Female,Single,High School,68697.84,Self-employed,12.6,Not Applicable,Own,0.0,1,0,0.0,0.0,4582.35,4002.35,3144.07,Yes,6291.85,407,237453.46,48977.28,E-commerce Shopping EMI,82409.01,14,High_Risk,24620.82
CUST122535,25,Female,Single,Graduate,41416.13,Private,3.0,Government,Rented,13489.67,4,1,3864.16,0.0,3252.52,11811.36,3226.91,No,0.0,602,76268.24,20680.37,Education EMI,139559.74,23,Not_Eligible,3348.82
CUST300999,33,Male,Single,High School,33662.4,Private,7.3,MNC,Own,0.0,6,3,14097.88,0.0,3348.43,19737.84,2524.62,No,0.0,556,60036.85,26890.92,Home Appliances EMI,58656.36,9,Not_Eligible,500.0
CUST230261,35,Female,Married,Graduate,93372.93,Private,10.5,MNC,Own,0.0,3,2,6496.28,0.0,9707.45,9378.35,6773.11,No,0.0,576,829017.9,321132.21,E-commerce Shopping EMI,93301.45,13,High_Risk,32916.09
CUST227919,43,Male,Married,Professional,64774.13,Private,6.2,Startup,Rented,21814.61,4,3,10220.65,0.0,7143.14,12420.56,2311.27,No,0.0,484,269450.81,36301.59,E-commerce Shopping EMI,55000.25,13,Eligible,5595.16
CUST445887,25,Female,Single,Graduate,56705.74,Government,3.0,Government,Rented,10642.97,5,3,13063.76,0.0,6437.44,12370.99,4700.94,Yes,12929.21,589,77229.57,15011.13,Home Appliances EMI,116669.24,24,Not_Eligible,500.0
CUST267478,25,Male,Single,Post Graduate,97760.17,Self-employed,3.0,Not Applicable,Own,0.0,2,0,0.0,0.0,4104.93,6676.72,2042.3,No,0.0,595,372401.2,63037.17,E-commerce Shopping EMI,125341.08,14,High_Risk,50000.0
CUST422383,52,Female,Married,Graduate,69872.1,Private,13.2,MNC,Own,0.0,4,3,0.0,0.0,3485.28,12589.61,3743.89,No,0.0,632,1123037.41,647468.97,Personal Loan EMI,289668.4,32,Eligible,31398.17
CUST253674,48,Male,Single,Post Graduate,52534.54,Self-employed,7.4,Not Applicable,Own,0.0,2,0,0.0,0.0,2737.87,7904.03,4145.36,No,0.0,604,324282.2,70187.13,Home Appliances EMI,88788.2,17,Eligible,21234.97
CUST437030,35,Female,Single,Graduate,31789.53,Self-employed,8.5,Not Applicable,Own,0.0,1,0,0.0,0.0,1099.45,3142.74,2828.95,No,0.0,526,243976.97,113627.72,Vehicle EMI,392080.18,52,High_Risk,13976.75
CUST258061,48,Male,Married,High School,15000.0,Government,7.7,Government,Own,0.0,2,1,4436.12,0.0,738.08,4990.43,500.0,No,0.0,581,179300.89,76472.38,Education EMI,116621.82,22,Not_Eligible,3066.74
CUST365284,38,Male,Single,Graduate,24344.24,Private,4.1,Large Corporate,Own,0.0,6,3,13976.38,0.0,2274.03,15515.95,1055.16,Yes,1997.54,585,126145.42,18033.61,Vehicle EMI,282293.36,18,Not_Eligible,500.0
CUST351673,25,Female,Married,Post Graduate,78692.48,Government,3.0,Government,Own,0.0,5,3,12659.86,0.0,4741.63,18096.63,5715.18,No,0.0,696,285949.25,132588.65,Home Appliances EMI,96217.12,25,Eligible,22546.57
CUST205091,42,Male,Single,Post Graduate,122025.09,Private,3.0,MNC,Rented,31049.16,3,1,2586.73,0.0,5803.55,8839.41,10769.28,No,0.0,527,433010.61,158072.38,Home Appliances EMI,130698.61,15,High_Risk,36271.97
CUST438248,47,Male,Single,High School,98158.9,Private,2.9,MNC,Own,0.0,3,1,5156.69,0.0,3948.1,7524.38,8543.45,No,0.0,582,387705.97,114171.92,Education EMI,227043.71,32,High_Risk,40126.44
CUST133863,43,Male,Single,Post Graduate,106434.08,Private,2.1,MNC,Family,0.0,2,0,0.0,0.0,8891.11,7553.47,7935.21,No,0.0,662,600050.33,90516.36,Education EMI,188582.54,28,Eligible,50000.0
CUST184835,47,Female,Single,Professional,113128.45,Government,5.4,Government,Family,0.0,5,2,9866.04,22399.86,11907.97,18328.45,6200.43,Yes,15164.76,633,623534.94,222919.15,Vehicle EMI,591033.71,55,Eligible,18689.22
CUST365505,29,Male,Single,Professional,38243.45,Private,2.0,SME,Own,0.0,4,2,7557.06,0.0,3130.12,13716.98,949.53,No,0.0,575,141480.24,58141.72,E-commerce Shopping EMI,39293.92,9,High_Risk,7735.2
CUST406791,34,Female,Single,Post Graduate,64324.65,Government,12.0,Government,Own,0.0,5,3,12047.0,0.0,6579.43,15629.61,4030.63,Yes,16538.17,511,941641.7,207229.45,Personal Loan EMI,253549.69,32,Not_Eligible,5724.92
CUST209099,43,Female,Married,High School,66488.65,Private,4.2,Government,Family,0.0,5,4,7697.78,0.0,7816.74,14254.99,6579.17,Yes,15589.74,418,173236.92,72106.28,Vehicle EMI,607441.7,34,Not_Eligible,6963.67
CUST272860,25,Female,Married,Graduate,43580.58,Government,3.0,Government,Rented,14220.92,4,2,3545.96,0.0,2467.34,12488.71,2421.53,Yes,4400.24,506,110035.82,40134.75,Home Appliances EMI,100813.68,15,Not_Eligible,2445.01
CUST424015,40,Male,Married,High School,19503.75,Private,1.6,Startup,Family,0.0,3,2,4991.31,0.0,2254.91,6151.41,1290.9,Yes,5686.71,503,51352.01,12338.06,Education EMI,186431.0,12,Not_Eligible,500.0
CUST227262,40,Female,Single,Post Graduate,60719.18,Government,0.3,Government,Family,0.0,4,2,4367.45,0.0,3473.81,9119.2,3793.26,No,0.0,503,109486.04,21223.59,Vehicle EMI,323286.12,53,High_Risk,20732.75
CUST342695,35,Male,Married,Professional,120089.71,Private,7.8,Large Corporate,Family,0.0,4,2,5298.72,0.0,10022.54,13261.89,3958.62,Yes,10088.58,577,578637.63,150179.99,Vehicle EMI,558230.05,34,High_Risk,41588.99
CUST428400,27,Female,Single,High School,36482.63,Private,3.0,Government,Own,0.0,5,2,3035.72,0.0,2333.02,10613.2,2789.84,No,0.0,559,238021.67,59494.89,Personal Loan EMI,303540.35,40,High_Risk,10771.68
CUST480509,25,Female,Single,Post Graduate,81635.18,Private,3.0,SME,Own,0.0,5,2,10545.57,0.0,3609.77,15246.21,5103.45,No,0.0,565,448022.83,126743.7,Education EMI,201950.12,32,High_Risk,29306.03
CUST257418,42,Female,Single,Post Graduate,35558.85,Private,8.2,SME,Own,0.0,2,0,0.0,0.0,2979.27,6694.58,2330.85,Yes,2882.23,515,83057.59,43542.75,E-commerce Shopping EMI,42654.2,11,High_Risk,12816.88
CUST497918,25,Male,Single,Graduate,37321.1,Government,3.0,Government,Rented,9192.88,5,2,8816.64,0.0,3285.18,17466.64,1640.63,No,0.0,607,127642.12,51236.16,Home Appliances EMI,48993.82,12,Not_Eligible,500.0
CUST339171,48,Male,Single,Graduate,15000.0,Self-employed,12.9,Not Applicable,Rented,3076.58,3,1,1742.39,0.0,710.74,7626.9,1489.61,Yes,4123.39,513,67439.65,22412.78,Home Appliances EMI,111539.12,23,Not_Eligible,500.0
CUST140555,32,Male,Single,Post Graduate,67264.14,Private,4.7,Startup,Rented,11058.46,7,4,7610.42,0.0,4351.22,24423.83,3059.33,No,0.0,503,167688.75,88118.19,Home Appliances EMI,90242.96,12,High_Risk,8829.54
CUST295119,35,Male,Married,Post Graduate,51456.71,Government,1.2,Government,Rented,11748.97,5,3,9199.53,0.0,6137.0,15288.88,4769.15,No,0.0,482,30011.13,7823.09,E-commerce Shopping EMI,48748.87,5,Not_Eligible,2432.15
CUST450492,50,Female,Married,Professional,58162.2,Private,7.5,Large Corporate,Own,0.0,7,5,0.0,13407.96,4593.03,18101.77,4441.98,No,0.0,537,416780.54,141565.47,Education EMI,269092.33,22,Not_Eligible,9186.15
CUST499948,31,Female,Single,Graduate,56762.25,Private,5.1,Government,Family,0.0,5,3,16035.03,0.0,6081.25,18080.59,5035.49,Yes,14177.46,645,81527.51,40571.34,E-commerce Shopping EMI,71198.06,11,Not_Eligible,500.0
CUST225227,32,Male,Single,Post Graduate,52284.24,Self-employed,10.0,Not Applicable,Rented,15252.32,5,3,15526.59,0.0,5720.13,10589.32,2295.61,Yes,11003.47,537,328169.47,41211.98,Vehicle EMI,487915.22,34,Not_Eligible,500.0
CUST356583,35,Male,Married,Graduate,76197.09,Private,8.2,SME,Own,0.0,3,1,3462.91,0.0,8903.23,9901.61,5464.77,No,0.0,596,673507.41,138447.83,Personal Loan EMI,346461.17,26,High_Risk,29394.33
CUST212092,25,Male,Single,Graduate,27670.77,Private,3.0,MNC,Rented,5381.34,2,0,0.0,0.0,1479.44,4239.84,2116.08,No,0.0,583,51387.01,5740.29,Personal Loan EMI,308994.05,39,High_Risk,9160.0
CUST399743,36,Male,Single,Post Graduate,53846.61,Private,4.8,MNC,Own,0.0,2,0,0.0,0.0,2702.42,6046.63,2795.16,No,0.0,571,445795.74,58522.71,Home Appliances EMI,78901.52,14,High_Risk,26204.14
CUST386685,37,Female,Single,Post Graduate,116975.67,Private,15.0,Large Corporate,Own,0.0,6,3,16635.35,0.0,6718.37,19982.16,8428.94,No,0.0,535,2000000.0,623210.59,Vehicle EMI,798865.18,60,High_Risk,35331.69
CUST293905,38,Female,Single,Graduate,62752.53,Private,6.0,Large Corporate,Family,0.0,6,3,17400.74,0.0,5865.79,19950.68,6016.89,No,0.0,429,394213.92,168070.94,Vehicle EMI,563362.02,58,Not_Eligible,7206.67
CUST140925,33,Female,Single,High School,21431.53,Self-employed,1.8,Not Applicable,Rented,6872.64,2,0,0.0,0.0,702.32,5979.69,1187.18,No,0.0,437,66495.7,14289.71,Personal Loan EMI,87932.0,20,Not_Eligible,3357.72
CUST424360,39,Male,Married,High School,26578.53,Self-employed,15.0,Not Applicable,Family,0.0,4,3,12288.6,0.0,3078.11,11955.7,2132.04,No,0.0,509,278316.77,154286.15,Home Appliances EMI,68071.9,21,Not_Eligible,500.0
CUST349234,25,Female,Married,High School,41945.55,Private,3.0,SME,Family,0.0,3,1,5938.48,0.0,1452.95,11330.27,1472.97,No,0.0,603,163438.81,77193.87,Personal Loan EMI,242058.3,29,Eligible,13751.17
CUST229395,39,Male,Married,High School,34676.36,Government,3.8,Government,Own,0.0,4,3,15259.78,0.0,1653.17,12818.49,1609.92,Yes,3365.81,453,107125.02,21193.22,Education EMI,160146.39,32,Not_Eligible,500.0
CUST344293,40,Female,Married,Graduate,69053.97,Private,2.7,Large Corporate,Family,0.0,4,3,10195.35,0.0,8194.71,14518.07,3019.4,No,0.0,557,437414.86,120016.59,Vehicle EMI,366303.5,44,High_Risk,18997.44
CUST467830,41,Female,Married,Graduate,68781.29,Private,7.6,Government,Own,0.0,5,3,9025.72,0.0,7094.49,17777.47,3766.58,Yes,20600.73,472,605310.81,66189.52,Personal Loan EMI,326619.36,19,Not_Eligible,5146.93
CUST151718,36,Male,Single,Graduate,49003.17,Self-employed,11.0,Not Applicable,Family,0.0,5,2,4125.64,0.0,2034.75,11295.13,3082.56,No,0.0,559,785398.55,464174.99,Vehicle EMI,282475.95,26,Not_Eligible,16801.23
CUST306498,40,Female,Married,Graduate,29702.6,Self-employed,18.0,Not Applicable,Own,0.0,5,4,12480.53,0.0,2626.84,9861.65,1218.72,Yes,1743.59,443,826031.12,190641.83,Vehicle EMI,306817.92,51,Not_Eligible,878.82
CUST487094,30,Female,Single,High School,30167.99,Private,8.0,SME,Own,0.0,2,0,0.0,0.0,3006.06,5505.79,948.21,No,0.0,584,282595.96,32629.68,Education EMI,134999.83,11,High_Risk,12339.49
CUST157219,29,Female,Married,High School,17185.8,Private,1.3,MNC,Family,0.0,3,2,7978.7,0.0,1329.35,10439.04,500.0,Yes,1855.32,457,28248.42,8823.88,Home Appliances EMI,74807.78,10,Not_Eligible,500.0
CUST374506,37,Female,Married,Graduate,43479.89,Government,4.3,Government,Rented,11287.42,8,6,9181.28,0.0,1362.76,26993.21,3215.21,No,0.0,620,190004.73,83244.37,Education EMI,162512.46,23,Not_Eligible,500.0
CUST354887,33,Female,Single,Professional,72564.46,Private,7.9,Startup,Rented,19243.08,5,3,6818.56,0.0,7735.21,16689.86,4072.33,No,0.0,558,399148.89,233494.65,Personal Loan EMI,478212.09,29,Not_Eligible,10475.62
CUST138745,43,Female,Single,Graduate,40498.94,Government,5.2,Government,Family,0.0,5,3,11361.13,11370.52,2006.52,15288.18,3859.89,Yes,10787.56,564,148066.36,15980.51,E-commerce Shopping EMI,51300.65,13,Not_Eligible,500.0
CUST132970,36,Female,Married,Graduate,20467.2,Private,8.9,Government,Family,0.0,3,2,8852.09,0.0,961.86,6115.0,1209.88,No,0.0,594,205406.32,49439.51,Personal Loan EMI,75432.45,20,Not_Eligible,1882.89
